Data_Cadastro,ID_Cliente,Idade,Genero,CEP
2022-08-18,9123,50,Masculino,471033
2022-04-05,12049,55,Masculino,471033
2022-10-15,42972,28,Masculino,471033
2020-10-22,58280,45,Masculino,471033
2022-06-03,76008,67,Masculino,471033
2023-09-15,78265,48,Masculino,471033
2020-05-22,84808,21,Masculino,471033
2020-10-17,89255,63,Masculino,471033
2024-06-23,98201,58,Masculino,471033
2020-08-17,14085,27,Masculino,471031
2021-03-22,24413,55,Masculino,471031
2022-06-06,46994,31,Masculino,471031
2023-02-16,66168,63,Masculino,471031
2020-04-19,66600,20,Masculino,471031
2022-07-31,66672,49,Masculino,471031
2021-07-09,75701,15,Masculino,471031
2023-03-23,93383,46,Masculino,471031
2024-06-27,6787,24,Masculino,471003
2020-08-24,8150,16,Masculino,471003
2022-01-31,10588,63,Masculino,471003
2024-05-12,13014,54,Masculino,471003
2022-04-05,22968,35,Masculino,471003
2024-05-10,43311,37,Masculino,471003
2024-01-19,43527,21,Masculino,471003
2021-12-30,45711,62,Masculino,471003
2024-03-12,53183,52,Masculino,471003
2023-07-11,54000,54,Masculino,471003
2022-06-22,64989,55,Masculino,471003
2020-07-25,73451,43,Masculino,471003
2022-02-11,75470,65,Masculino,471003
2020-06-17,75930,69,Masculino,471003
2023-10-04,83810,52,Masculino,471003
2021-12-17,97902,65,Masculino,471003
2021-08-01,98613,13,Masculino,471003
2020-01-31,2280,18,Masculino,471011
2020-01-21,5577,27,Masculino,471011
2022-03-26,5647,25,Masculino,471011
2023-08-15,14959,29,Masculino,471011
2024-06-03,50160,40,Masculino,471011
2024-01-22,69421,48,Masculino,471011
2021-10-27,74321,16,Masculino,471011
2024-04-29,18054,29,Masculino,471023
2020-07-18,48404,51,Masculino,471023
2023-04-04,67302,56,Masculino,471023
2020-06-05,89029,23,Masculino,471023
2022-12-01,99622,17,Masculino,471023
2020-07-12,493,21,Masculino,473009
2023-04-24,1260,16,Masculino,473009
2020-12-02,18556,37,Masculino,473009
2024-02-07,30735,30,Masculino,473009
2021-01-19,34103,13,Masculino,473009
2022-07-14,45962,16,Masculino,473009
2023-03-01,50556,47,Masculino,473009
2020-08-30,54680,59,Masculino,473009
2022-04-23,54830,39,Masculino,473009
2021-08-09,55489,21,Masculino,473009
2022-10-19,69715,15,Masculino,473009
2022-02-25,18411,66,Masculino,467599
2021-05-06,55633,34,Masculino,467599
2023-07-22,63833,44,Masculino,467599
2023-02-24,66919,25,Masculino,467599
2023-10-16,97254,46,Masculino,467599
2023-11-18,4355,48,Masculino,452470
2020-03-27,14441,39,Masculino,452470
2021-05-14,16147,23,Masculino,452470
2022-01-04,23433,32,Masculino,452470
2021-04-13,25801,60,Masculino,452470
2020-03-31,29652,41,Masculino,452470
2020-10-30,31546,30,Masculino,452470
2022-02-23,32421,23,Masculino,452470
2023-06-23,99337,60,Masculino,452470
2023-06-05,920,69,Masculino,454099
2023-10-22,12611,33,Masculino,454099
2023-08-08,22407,27,Masculino,454099
2020-03-01,22865,27,Masculino,454099
2022-11-26,42927,35,Masculino,454099
2022-01-11,53449,17,Masculino,454099
2021-04-20,65554,44,Masculino,454099
2022-09-23,70446,43,Masculino,454099
2021-09-15,82118,17,Masculino,454099
2021-07-09,22046,66,Masculino,454002
2021-09-11,24883,18,Masculino,454002
2020-04-29,25573,30,Masculino,454002
2020-03-29,35768,66,Masculino,454002
2022-12-07,67314,67,Masculino,454002
2023-05-04,81760,36,Masculino,454002
2024-04-03,82875,14,Masculino,454002
2020-10-20,89484,16,Masculino,454002
2020-11-27,10599,69,Masculino,454991
2022-09-25,21226,46,Masculino,454991
2020-01-09,27821,51,Masculino,454991
2020-12-08,42042,69,Masculino,454991
2023-02-12,55478,66,Masculino,454991
2023-02-16,80944,16,Masculino,454991
2022-06-26,98865,25,Masculino,454991
2021-02-28,11226,41,Masculino,467011
2022-09-01,40910,46,Masculino,467011
2020-06-28,57529,52,Masculino,467011
2023-01-16,58065,49,Masculino,467011
2020-09-14,58948,65,Masculino,467011
2021-03-25,63025,52,Masculino,467011
2024-04-06,73693,59,Masculino,467011
2020-10-23,81747,41,Masculino,467011
2020-02-09,91215,17,Masculino,467011
2023-10-25,5652,50,Masculino,463700
2023-10-12,31886,57,Masculino,463700
2023-04-10,55584,32,Masculino,463700
2020-06-23,92529,12,Masculino,463700
2022-09-20,28687,19,Masculino,450122
2023-07-29,31584,32,Masculino,450122
2021-04-16,51864,14,Masculino,450122
2021-09-16,73953,51,Masculino,450122
2024-02-17,86403,27,Masculino,450122
2020-07-08,17511,13,Masculino,452300
2023-12-19,29714,38,Masculino,452300
2020-12-09,41125,14,Masculino,452300
2020-11-05,52461,61,Masculino,452300
2020-02-27,57048,26,Masculino,452300
2022-04-25,84264,26,Masculino,452300
2023-01-05,92826,60,Masculino,452300
2022-06-14,12731,65,Masculino,454950
2022-08-11,28990,61,Masculino,454950
2023-03-21,29866,68,Masculino,454950
2022-10-06,86970,60,Masculino,454950
2020-03-01,91062,16,Masculino,454950
2022-09-24,92682,18,Masculino,454950
2020-01-25,98151,39,Masculino,454950
2020-12-10,7167,62,Masculino,461671
2021-03-08,38608,30,Masculino,461671
2022-05-14,47764,23,Masculino,461671
2024-04-08,84776,18,Masculino,461671
2023-04-24,97852,69,Masculino,461671
2023-02-05,5293,60,Masculino,450064
2024-06-22,11078,56,Masculino,450064
2024-02-15,11348,53,Masculino,450064
2022-03-18,44378,32,Masculino,450064
2024-01-17,44381,33,Masculino,450064
2020-03-29,55854,23,Masculino,450064
2023-03-10,88272,52,Masculino,450064
2020-11-13,93274,20,Masculino,450064
2021-12-24,18831,17,Masculino,450001
2023-06-20,51485,49,Masculino,450001
2022-06-08,71505,35,Masculino,450001
2020-11-09,80548,22,Masculino,450001
2021-05-04,81310,55,Masculino,450001
2022-07-01,91833,70,Masculino,450001
2021-02-07,4679,21,Masculino,450044
2022-11-03,7973,64,Masculino,450044
2020-09-08,29350,41,Masculino,450044
2021-06-03,46702,67,Masculino,450044
2020-08-16,68667,69,Masculino,450044
2023-11-12,71423,36,Masculino,450044
2023-06-26,77657,60,Masculino,450044
2020-08-15,99254,48,Masculino,450044
2020-07-13,14231,25,Masculino,450007
2020-06-18,20372,19,Masculino,450007
2023-03-02,22167,50,Masculino,450000
2021-07-30,24873,18,Masculino,450007
2021-04-28,25824,38,Masculino,450000
2021-08-04,27425,31,Masculino,450007
2023-10-13,39595,43,Masculino,450000
2020-06-06,41345,55,Masculino,450000
2020-04-02,45484,20,Masculino,450000
2022-03-29,46378,45,Masculino,450007
2022-01-24,59469,30,Masculino,450000
2021-12-01,59567,55,Masculino,450000
2023-05-08,62345,15,Masculino,450007
2024-01-05,63689,31,Masculino,450000
2021-08-18,77187,50,Masculino,450007
2024-05-14,77554,30,Masculino,450007
2020-12-14,81130,34,Masculino,450000
2020-04-18,86708,35,Masculino,450007
2024-01-03,88276,64,Masculino,450000
2022-01-17,88491,66,Masculino,450000
2023-08-05,18292,32,Masculino,450051
2022-05-23,20331,43,Masculino,450051
2021-09-09,29563,49,Masculino,450051
2024-03-09,59202,17,Masculino,450051
2021-09-13,74591,51,Masculino,450051
2020-06-28,92671,13,Masculino,450051
2022-12-20,94396,51,Masculino,450051
2022-02-21,95038,45,Masculino,450051
2022-04-01,95438,36,Masculino,450051
2024-04-05,97668,61,Masculino,450051
2023-08-31,99003,21,Masculino,450051
2024-06-22,14008,57,Masculino,450063
2023-03-04,19560,55,Masculino,450063
2021-06-10,22260,59,Masculino,450063
2021-04-15,41375,25,Masculino,450063
2023-01-22,46545,68,Masculino,450063
2021-07-07,68108,20,Masculino,450063
2021-06-25,83226,12,Masculino,450063
2020-11-14,2183,27,Masculino,450012
2022-05-25,5858,36,Masculino,450052
2021-07-19,6640,44,Masculino,450052
2024-02-22,8226,29,Masculino,450052
2024-06-27,8742,61,Masculino,450012
2023-12-24,10605,50,Masculino,450052
2020-12-01,12928,55,Masculino,450005
2023-08-01,13796,67,Masculino,450052
2020-10-17,19864,15,Masculino,450012
2023-04-26,22877,21,Masculino,450052
2022-01-20,27644,43,Masculino,450012
2023-03-01,28059,37,Masculino,450005
2020-07-23,32921,56,Masculino,450012
2020-05-07,37939,12,Masculino,450005
2020-12-12,44708,60,Masculino,450005
2022-07-13,46396,15,Masculino,450012
2020-05-16,48121,66,Masculino,450052
2023-12-24,48154,68,Masculino,450052
2021-09-26,48969,17,Masculino,450012
2020-04-24,48994,37,Masculino,450005
2021-12-03,50446,17,Masculino,450005
2024-02-01,50863,33,Masculino,450012
2020-07-17,56787,20,Masculino,450052
2023-08-18,59027,67,Masculino,450052
2020-09-12,63781,43,Masculino,450012
2023-09-04,65654,60,Masculino,450012
2024-06-26,66155,13,Masculino,450052
2020-07-05,66379,16,Masculino,450012
2023-12-18,67085,42,Masculino,450012
2021-01-04,68568,13,Masculino,450012
2024-06-22,69372,14,Masculino,450012
2023-12-24,69950,35,Masculino,450052
2023-04-20,75436,47,Masculino,450012
2020-08-06,77266,64,Masculino,450052
2023-07-05,80362,39,Masculino,450012
2024-04-26,82565,39,Masculino,450052
2021-10-02,82874,64,Masculino,450005
2020-11-15,83471,39,Masculino,450005
2020-01-01,86752,70,Masculino,450005
2024-06-27,87387,35,Masculino,450052
2024-03-05,90273,55,Masculino,450005
2020-09-23,91022,53,Masculino,450052
2020-02-25,92173,12,Masculino,450012
2023-04-30,94332,70,Masculino,450012
2022-03-10,96231,30,Masculino,450012
2021-04-08,96540,53,Masculino,450005
2021-01-14,97161,55,Masculino,450005
2021-12-22,3379,65,Masculino,450011
2023-12-03,7332,53,Masculino,450011
2021-08-11,7992,55,Masculino,450011
2022-03-24,8404,40,Masculino,450011
2021-05-19,10898,43,Masculino,450011
2023-01-18,13821,40,Masculino,450011
2023-08-02,17129,66,Masculino,450011
2020-01-04,17230,34,Masculino,450011
2024-04-26,18151,16,Masculino,450011
2023-03-16,21022,65,Masculino,450011
2021-01-19,27597,66,Masculino,450011
2024-01-15,33683,38,Masculino,450011
2022-01-23,33861,53,Masculino,450011
2020-12-05,45902,40,Masculino,450011
2022-10-03,56824,38,Masculino,450011
2021-03-19,81572,36,Masculino,450011
2023-10-29,88208,20,Masculino,450011
2022-09-06,91036,32,Masculino,450011
2023-01-05,93346,39,Masculino,450011
2021-02-15,95228,50,Masculino,450011
2020-10-23,96785,43,Masculino,450011
2022-04-10,99330,57,Masculino,450011
2020-09-13,13884,20,Masculino,450002
2024-06-07,14526,47,Masculino,450002
2021-06-05,24159,58,Masculino,450002
2023-09-25,31752,40,Masculino,450002
2023-03-02,36904,56,Masculino,450002
2020-06-15,38459,48,Masculino,450002
2023-05-11,49823,24,Masculino,450002
2024-06-27,57135,53,Masculino,450002
2021-04-04,69139,68,Masculino,450002
2022-06-22,69590,27,Masculino,450002
2021-02-07,86472,68,Masculino,450002
2024-03-22,93096,46,Masculino,450002
2021-08-28,23853,26,Masculino,451191
2023-08-21,35688,21,Masculino,451191
2022-08-08,37727,68,Masculino,451191
2020-05-01,42489,12,Masculino,451191
2021-04-25,53411,68,Masculino,451191
2022-11-11,97414,35,Masculino,451191
2022-03-11,6818,64,Masculino,450004
2023-10-31,18331,61,Masculino,450004
2021-09-24,66256,12,Masculino,450004
2022-12-16,82491,42,Masculino,450004
2020-05-11,92453,47,Masculino,450004
2023-04-09,93877,28,Masculino,450004
2022-12-24,96464,23,Masculino,450004
2022-09-28,18770,21,Masculino,450045
2022-03-08,33385,68,Masculino,450045
2021-03-09,47691,61,Masculino,450045
2022-04-13,74341,16,Masculino,450045
2020-01-20,77969,24,Masculino,450045
2021-01-15,78715,63,Masculino,450045
2021-01-16,83378,64,Masculino,450045
2020-04-19,86065,34,Masculino,450045
2020-12-20,97585,38,Masculino,450045
2022-02-07,2182,37,Masculino,450003
2021-12-11,10857,12,Masculino,450003
2021-09-11,26071,67,Masculino,450003
2022-04-23,68831,39,Masculino,450003
2020-04-09,69006,30,Masculino,450003
2024-02-01,6877,17,Masculino,450053
2020-01-20,17112,26,Masculino,450053
2021-05-15,29659,58,Masculino,450053
2023-05-31,40457,48,Masculino,450053
2022-05-10,53296,45,Masculino,450053
2022-10-03,63251,28,Masculino,450053
2024-05-03,80659,44,Masculino,450053
2021-07-20,87440,54,Masculino,450053
2023-09-18,8317,40,Masculino,450018
2020-09-03,25455,52,Masculino,450018
2023-03-16,62501,43,Masculino,450018
2023-12-12,81333,69,Masculino,450018
2022-01-16,89557,24,Masculino,450018
2020-02-15,93102,59,Masculino,450018
2021-02-19,31406,69,Masculino,451199
2024-03-19,46059,36,Masculino,451199
2024-05-30,51068,28,Masculino,451199
2024-03-01,89731,55,Masculino,451199
2023-02-28,17173,45,Masculino,450016
2021-06-16,18131,21,Masculino,450016
2022-07-20,49992,17,Masculino,450016
2020-03-30,70891,31,Masculino,450016
2021-04-28,73618,65,Masculino,450016
2020-11-04,93684,23,Masculino,450016
2020-07-29,97659,25,Masculino,450016
2022-04-20,12607,30,Masculino,461003
2022-10-01,22717,46,Masculino,461003
2024-06-22,23287,16,Masculino,461003
2021-03-14,23894,58,Masculino,461003
2021-12-30,27008,65,Masculino,461003
2022-01-17,30772,53,Masculino,461003
2023-01-08,38756,15,Masculino,461003
2024-01-28,43140,50,Masculino,461003
2021-07-07,45088,18,Masculino,461003
2021-06-16,45809,45,Masculino,461003
2024-02-03,47871,29,Masculino,461003
2021-02-28,49305,51,Masculino,461003
2024-04-26,59820,54,Masculino,461003
2022-12-14,63839,48,Masculino,461003
2020-03-06,90744,64,Masculino,461003
2023-05-19,91235,70,Masculino,461003
2022-02-25,13394,66,Masculino,450046
2023-09-15,17690,39,Masculino,450046
2022-02-06,45531,29,Masculino,450046
2022-07-17,62192,23,Masculino,450046
2023-10-15,83799,68,Masculino,450046
2024-01-23,10893,25,Masculino,456550
2021-10-14,28812,69,Masculino,456550
2023-01-11,32452,22,Masculino,456550
2022-03-23,59891,38,Masculino,456550
2020-05-19,87212,68,Masculino,456550
2020-06-27,91124,23,Masculino,456550
2023-12-15,96021,62,Masculino,456550
2020-06-07,99837,68,Masculino,456550
2023-10-06,99869,30,Masculino,456550
2023-07-04,2526,24,Masculino,461005
2022-10-14,21990,43,Masculino,461005
2022-01-23,23133,31,Masculino,461005
2024-04-26,41741,64,Masculino,461005
2023-06-12,57748,38,Masculino,461005
2020-11-27,63049,45,Masculino,461005
2021-04-27,1309,19,Masculino,450047
2023-01-28,9678,50,Masculino,450047
2023-03-03,23712,57,Masculino,450047
2022-04-08,35594,51,Masculino,450047
2021-11-04,38131,52,Masculino,450047
2023-09-15,39649,41,Masculino,450047
2023-08-15,49527,41,Masculino,450047
2024-05-28,71797,61,Masculino,450047
2022-03-06,77335,59,Masculino,450047
2024-02-29,83882,12,Masculino,450047
2021-02-11,43894,17,Masculino,453005
2021-03-29,70156,31,Masculino,453005
2020-04-20,91421,62,Masculino,453005
2020-12-14,35027,36,Masculino,453004
2024-06-24,49431,39,Masculino,453004
2022-01-24,72228,57,Masculino,453004
2020-04-01,86165,67,Masculino,453004
2022-12-23,88508,31,Masculino,453004
2021-10-22,91338,61,Masculino,453004
2020-11-12,92672,57,Masculino,453004
2021-10-28,14042,68,Masculino,453007
2020-11-20,24537,38,Masculino,453007
2022-06-11,36226,47,Masculino,453007
2022-03-22,42038,67,Masculino,453007
2020-02-21,42945,18,Masculino,453007
2023-03-17,48082,26,Masculino,453007
2022-09-02,57493,66,Masculino,453007
2020-03-24,76706,12,Masculino,453007
2022-05-31,79611,40,Masculino,453007
2024-03-08,81849,32,Masculino,453007
2021-04-05,81992,47,Masculino,453007
2020-05-09,83649,30,Masculino,453007
2021-04-23,87796,67,Masculino,453007
2021-01-19,19634,51,Masculino,462600
2024-02-01,47884,54,Masculino,462600
2022-12-10,98368,58,Masculino,462600
2024-03-23,23211,25,Masculino,451450
2020-09-02,25448,57,Masculino,451450
2023-05-10,42152,43,Masculino,451450
2023-06-02,80580,21,Masculino,451450
2024-06-27,87722,38,Masculino,451450
2023-10-12,15330,15,Masculino,462009
2023-07-10,28875,26,Masculino,462009
2021-06-16,30530,65,Masculino,462009
2020-03-30,52214,69,Masculino,462009
2020-03-01,53597,56,Masculino,462009
2022-04-16,54249,39,Masculino,462009
2022-08-06,17751,31,Masculino,458099
2023-08-26,20989,21,Masculino,458099
2020-08-03,24572,58,Masculino,458099
2024-05-21,31272,51,Masculino,458099
2023-09-10,36993,51,Masculino,458099
2024-06-25,61243,38,Masculino,458099
2021-04-01,82334,21,Masculino,458099
2021-05-10,98594,39,Masculino,458099
2023-02-12,2556,66,Masculino,463899
2021-01-25,6412,14,Masculino,463899
2022-06-17,70298,23,Masculino,463899
2022-07-27,78608,13,Masculino,463899
2023-01-06,8743,39,Masculino,455004
2020-06-05,14385,16,Masculino,455004
2022-05-03,23090,41,Masculino,455004
2020-08-14,53495,56,Masculino,455004
2024-01-17,59740,29,Masculino,455004
2020-09-11,68068,40,Masculino,455004
2023-02-17,81656,36,Masculino,455004
2023-06-28,89014,36,Masculino,455004
2021-05-29,98045,57,Masculino,455004
2020-02-18,22593,39,Masculino,458031
2021-04-21,36149,21,Masculino,458031
2023-12-01,62154,44,Masculino,458031
2020-01-12,63803,17,Masculino,458031
2021-03-15,85978,17,Masculino,458031
2022-12-24,91252,19,Masculino,458031
2023-04-04,29061,48,Masculino,463399
2023-03-08,40198,29,Masculino,463399
2022-12-15,64249,53,Masculino,463399
2023-03-23,78481,66,Masculino,463399
2020-08-11,30744,52,Masculino,475004
2021-11-02,50902,68,Masculino,475004
2024-06-26,51010,58,Masculino,475004
2020-03-16,59794,13,Masculino,475004
2024-01-30,60434,54,Masculino,475004
2021-09-05,65479,44,Masculino,475004
2021-07-13,66776,50,Masculino,475004
2022-07-12,3045,46,Masculino,455006
2021-03-24,4871,62,Masculino,455006
2021-01-30,10831,38,Masculino,455006
2023-10-13,13765,43,Masculino,455006
2021-05-24,15050,38,Masculino,455006
2022-10-28,17849,29,Masculino,455006
2023-11-15,20570,69,Masculino,455006
2023-12-13,21062,39,Masculino,455006
2021-04-12,22762,25,Masculino,455006
2023-08-03,46140,21,Masculino,455006
2020-06-21,47216,62,Masculino,455006
2023-08-08,64077,43,Masculino,455006
2020-07-24,67718,31,Masculino,455006
2021-03-12,69274,68,Masculino,455006
2022-12-05,79045,54,Masculino,455006
2024-01-06,80709,22,Masculino,455006
2022-12-16,83031,53,Masculino,455006
2022-04-29,83597,48,Masculino,455006
2022-07-04,88465,50,Masculino,455006
2024-06-24,91868,33,Masculino,455006
2023-06-30,95744,48,Masculino,455006
2023-05-13,98738,12,Masculino,455006
2021-07-31,13903,39,Masculino,475000
2023-12-06,16775,28,Masculino,475000
2024-05-01,20970,25,Masculino,475000
2020-07-05,55376,20,Masculino,475000
2023-01-17,89764,48,Masculino,475000
2020-03-13,91968,66,Masculino,475000
2022-10-02,18090,29,Masculino,475001
2023-11-18,25639,35,Masculino,475001
2021-11-21,28098,33,Masculino,475001
2024-03-11,32476,57,Masculino,475001
2023-10-28,56630,28,Masculino,475001
2023-02-25,68198,50,Masculino,475001
2021-06-30,73622,23,Masculino,475001
2024-05-04,86412,13,Masculino,475001
2023-04-20,48599,66,Masculino,456400
2021-05-30,79291,68,Masculino,456400
2022-09-04,80555,54,Masculino,456400
2020-08-06,44214,12,Masculino,456250
2024-06-04,49660,47,Masculino,456250
2024-06-22,63453,59,Masculino,456250
2021-07-05,73616,54,Masculino,456250
2023-06-12,9707,52,Masculino,466002
2021-10-31,13879,69,Masculino,466002
2023-12-01,21890,20,Masculino,466002
2020-11-09,48223,43,Masculino,466002
2024-06-27,78449,67,Masculino,466002
2022-10-25,78738,31,Masculino,466002
2020-06-22,84226,52,Masculino,466002
2023-02-26,6196,25,Masculino,453400
2023-03-26,8522,44,Masculino,453400
2024-06-16,9775,16,Masculino,453400
2023-02-28,23303,18,Masculino,453400
2023-06-14,23437,44,Masculino,453400
2022-05-06,27827,21,Masculino,453400
2023-03-13,31305,55,Masculino,453400
2022-10-20,40634,38,Masculino,453400
2024-04-04,66939,21,Masculino,453400
2022-11-21,74123,58,Masculino,453400
2020-07-12,80978,25,Masculino,453400
2023-06-21,26687,40,Masculino,475300
2023-06-07,71145,41,Masculino,475300
2020-03-30,84762,15,Masculino,475300
2023-02-01,85981,53,Masculino,475300
2022-01-15,91995,65,Masculino,475300
2023-06-25,95373,60,Masculino,475300
2021-05-24,3393,35,Masculino,461400
2020-11-14,6967,27,Masculino,461400
2024-05-14,35064,13,Masculino,461400
2022-10-09,50954,22,Masculino,461400
2023-10-08,60275,54,Masculino,461400
2021-07-04,73321,69,Masculino,461400
2020-12-13,85963,16,Masculino,461400
2020-05-11,87635,30,Masculino,461400
2022-11-14,4511,35,Masculino,457000
2022-05-27,12130,19,Masculino,457000
2021-07-08,12438,21,Masculino,457000
2023-11-16,13748,40,Masculino,457000
2024-06-27,15382,27,Masculino,457000
2024-05-03,22543,65,Masculino,457000
2021-11-13,33163,19,Masculino,457000
2022-11-07,40369,22,Masculino,457000
2020-09-19,46700,57,Masculino,457000
